xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
BEL,2022,INC,N,FALSE,EU-SILC,5,2021-2023,.2637555,.1392986,2021
BEL,2023,INC,N,FALSE,EU-SILC,5,2021-2023,.268231,.1408651,2021
BEN,2003,CONS,N,FALSE,QUIBB,0,2003,.3857758,.2911566,2021
BEN,2011,CONS,N,FALSE,EMICOV,1,2011-2015,.4343948,.351429,2021
BEN,2015,CONS,N,FALSE,EMICOV,1,2011-2015,.4762331,.4361964,2021
BEN,2018,CONS,N,FALSE,EHCVM,2,2018-2021,.3794864,.2692107,2021
BEN,2021,CONS,N,FALSE,EHCVM,2,2018-2021,.3439581,.215637,2021
BFA,1994,CONS,N,FALSE,EP-I,0,1994,.4802524,.4810634,2021
BFA,1998,CONS,N,FALSE,EP-II,1,1998-2003,.4987795,.6013593,2021
BFA,2003,CONS,N,FALSE,ECVM,1,1998-2003,.4325128,.3642645,2021
BFA,2009,CONS,N,FALSE,ECVM,2,2009,.39761,.3146412,2021
BFA,2014,CONS,N,FALSE,EMC,3,2014,.3530123,.2424356,2021
BFA,2018,CONS,N,FALSE,EHCVM,4,2018-2021,.4301673,.3656669,2021
BFA,2021,CONS,N,FALSE,EHCVM,4,2018-2021,.3739129,.2639373,2021
BGD,1983,CONS,N,FALSE,HHES,0,1983-1988,.2587649,,2021
BGD,1985,CONS,N,FALSE,HHES,0,1983-1988,.269175,,2021
BGD,1988,CONS,N,FALSE,HHES,0,1983-1988,.2884655,,2021
BGD,1991,CONS,N,FALSE,HHES,1,1991-1995,.275708,.138252,2021
BGD,1995,CONS,N,FALSE,HHES,1,1991-1995,.3294298,.215424,2021
BGD,2000,CONS,N,FALSE,HIES,2,2000-2016,.3340653,.2183324,2021
BGD,2005,CONS,N,FALSE,HIES,2,2000-2016,.3320129,.2147358,2021
BGD,2010,CONS,N,FALSE,HIES,2,2000-2016,.3213031,.1994139,2021
BGD,2016,CONS,N,FALSE,HIES,2,2000-2016,.3238527,.206537,2021
BGD,2022,CONS,N,FALSE,HIES,3,2022,.3093025,.1732997,2021
BGR,2006,INC,N,FALSE,EU-SILC,5,2006-2014,.3568935,.2389895,2021
BGR,2007,INC,N,FALSE,EU-SILC,5,2006-2014,.3609589,.2345199,2021
BGR,2008,INC,N,FALSE,EU-SILC,5,2006-2014,.3357258,.1963037,2021
BGR,2009,INC,N,FALSE,EU-SILC,5,2006-2014,.3382308,.2060078,2021
BGR,2010,INC,N,FALSE,EU-SILC,5,2006-2014,.3565347,.2351891,2021
BGR,2011,INC,N,FALSE,EU-SILC,5,2006-2014,.3427505,.2158029,2021
BGR,2012,INC,N,FALSE,EU-SILC,5,2006-2014,.3601105,.2414125,2021
BGR,2013,INC,N,FALSE,EU-SILC,5,2006-2014,.3657096,.2438436,2021
BGR,2014,INC,N,FALSE,EU-SILC,5,2006-2014,.3741592,.261309,2021
BGR,2015,INC,N,FALSE,EU-SILC,6,2015-2023,.3856444,.2753173,2021
BGR,2016,INC,N,FALSE,EU-SILC,6,2015-2023,.4058971,.3313491,2021
BGR,2017,INC,N,FALSE,EU-SILC,6,2015-2023,.4037896,.3528487,2021
BGR,2018,INC,N,FALSE,EU-SILC,6,2015-2023,.4128408,.3668415,2021
BGR,2019,INC,N,FALSE,EU-SILC,6,2015-2023,.4027113,.3117667,2021
BGR,2020,INC,N,FALSE,EU-SILC,6,2015-2023,.4052315,.3543538,2021
BGR,2021,INC,N,FALSE,EU-SILC,6,2015-2023,.3900545,.2839861,2021
BGR,2022,INC,N,FALSE,EU-SILC,6,2015-2023,.382015,.2906925,2021
BGR,2023,INC,N,FALSE,EU-SILC,6,2015-2023,.3947055,.3192525,2021
BIH,2001,CONS,N,FALSE,LSMS,0,2001-2004,.2996643,.1969489,2021
BIH,2004,CONS,N,FALSE,LSMS,0,2001-2004,.3403749,.1998314,2021
BIH,2007,CONS,N,FALSE,HBS,1,2007-2021,.3425678,.1970524,2021
BIH,2011,CONS,N,FALSE,HBS,1,2007-2021,.333218,.1890385,2021
BIH,2015,CONS,N,FALSE,HBS,1,2007-2021,.3293428,.1851727,2021
BIH,2021,CONS,N,FALSE,HBS,1,2007-2021,.303101,.1565761,2021
BLR,1998,CONS,N,FALSE,HHS,1,1998-2020,.3201835,.1833698,2021
BLR,1999,CONS,N,FALSE,HHS,1,1998-2020,.3173815,.1703601,2021
BLR,2000,CONS,N,FALSE,HHS,1,1998-2020,.3116748,.1672684,2021
BLR,2001,CONS,N,FALSE,HHS,1,1998-2020,.3057672,.1658815,2021
BLR,2002,CONS,N,FALSE,HHS,1,1998-2020,.3033624,.1663696,2021
BLR,2003,CONS,N,FALSE,HHS,1,1998-2020,.2882101,.1412185,2021
BLR,2004,CONS,N,FALSE,HHS,1,1998-2020,.2647988,.116589,2021
BLR,2005,CONS,N,FALSE,HHS,1,1998-2020,.2755341,.1270593,2021
BLR,2006,CONS,N,FALSE,HHS,1,1998-2020,.2827544,.1392342,2021
BLR,2007,CONS,N,FALSE,HHS,1,1998-2020,.2961238,.1582496,2021
BLR,2008,CONS,N,FALSE,HHS,1,1998-2020,.2782604,.1365975,2021
BLR,2009,CONS,N,FALSE,HHS,1,1998-2020,.276893,.1347734,2021
BLR,2010,CONS,N,FALSE,HHS,1,1998-2020,.285666,.1369792,2021
BLR,2011,CONS,N,FALSE,HHS,1,1998-2020,.2715255,.1249552,2021
BLR,2012,CONS,N,FALSE,HHS,1,1998-2020,.265262,.1226051,2021
BLR,2013,CONS,N,FALSE,HHS,1,1998-2020,.2657505,.1327335,2021
BLR,2014,CONS,N,FALSE,HHS,1,1998-2020,.2717667,.1324196,2021
BLR,2015,CONS,N,FALSE,HHS,1,1998-2020,.2563322,.1108896,2021
BLR,2016,CONS,N,FALSE,HHS,1,1998-2020,.2530662,.1098435,2021
BLR,2017,CONS,N,FALSE,HHS,1,1998-2020,.2544457,.111526,2021
BLR,2018,CONS,N,FALSE,HHS,1,1998-2020,.2524053,.1112794,2021
BLR,2019,CONS,N,FALSE,HHS,1,1998-2020,.2527785,.1099357,2021
BLR,2020,CONS,N,FALSE,HHS,1,1998-2020,.2438336,.103225,2021
BLZ,1993,INC,N,FALSE,LFS,0,1993-1999,.6022769,,2021
BLZ,1994,INC,N,FALSE,LFS,0,1993-1999,.6086798,,2021
BLZ,1996,INC,N,FALSE,SLC,2,1996,.5654803,.7835169,2021
BLZ,1997,INC,N,FALSE,LFS,0,1993-1999,.6035009,,2021
BLZ,1998,INC,N,FALSE,LFS,0,1993-1999,.5486645,.633138,2021
BLZ,1999,INC,N,FALSE,LFS,0,1993-1999,.5323102,.5715517,2021
BLZ,2018,CONS,N,FALSE,HBS,3,2018,.3994958,.2791458,2021
BOL,1990,INC,U,FALSE,EPF,0,1990-1992,.4203572,,2021
BOL,1992,INC,U,FALSE,EIH,0,1990-1992,.4907205,.4811496,2021
BOL,1997,INC,N,FALSE,ENE,1,1997,.5814129,.7008656,2021
BOL,1999,INC,N,FALSE,ECH,2,1999,.5803485,.6444893,2021
BOL,2000,INC,N,FALSE,ECH,3,2000-2002,.6156387,.7707457,2021
BOL,2001,INC,N,FALSE,EH,3,2000-2002,.5736619,.6614366,2021
BOL,2002,INC,N,FALSE,EH,3,2000-2002,.592741,.7116153,2021
BOL,2004,INC,N,FALSE,ECH,4,2004,.5500019,.6273189,2021
BOL,2005,INC,N,FALSE,EH,5,2005-2024,.5851825,.6929132,2021
BOL,2006,INC,N,FALSE,EH,5,2005-2024,.566601,.6357154,2021
BOL,2007,INC,N,FALSE,EH,5,2005-2024,.5453242,.5730805,2021
BOL,2008,INC,N,FALSE,EH,5,2005-2024,.508149,.4993684,2021
BOL,2009,INC,N,FALSE,EH,5,2005-2024,.4922026,.4818884,2021
BOL,2011,INC,N,FALSE,EH,5,2005-2024,.4608035,.3814336,2021
BOL,2012,INC,N,FALSE,EH,5,2005-2024,.4657995,.3897465,2021
BOL,2013,INC,N,FALSE,EH,5,2005-2024,.4758857,.422103,2021
BOL,2014,INC,N,FALSE,EH,5,2005-2024,.4782915,.4623241,2021
BOL,2015,INC,N,FALSE,EH,5,2005-2024,.4673162,.4251875,2021
BOL,2016,INC,N,FALSE,EH,5,2005-2024,.4524077,.3628283,2021
BOL,2017,INC,N,FALSE,EH,5,2005-2024,.4461778,.3513655,2021
BOL,2018,INC,N,FALSE,EH,5,2005-2024,.4257908,.3169234,2021
BOL,2019,INC,N,FALSE,EH,5,2005-2024,.4164416,.3088669,2021
BOL,2020,INC,N,FALSE,EH,5,2005-2024,.4364292,.3502243,2021
BOL,2021,INC,N,FALSE,EH,5,2005-2024,.4091338,.2939514,2021
BOL,2022,INC,N,FALSE,EH,5,2005-2024,.4120837,.2987261,2021
BOL,2023,INC,N,FALSE,EH,5,2005-2024,.4205011,.3187745,2021
BOL,2024,INC,N,FALSE,EH,5,2005-2024,.4086832,.3201738,2021
BRA,1981,INC,N,FALSE,PNAD,0,1981-2011,.5786262,.6667108,2021
BRA,1982,INC,N,FALSE,PNAD,0,1981-2011,.5835481,.6829151,2021
BRA,1983,INC,N,FALSE,PNAD,0,1981-2011,.5890217,.7000005,2021
BRA,1984,INC,N,FALSE,PNAD,0,1981-2011,.5829741,.678497,2021
BRA,1985,INC,N,FALSE,PNAD,0,1981-2011,.5552505,.5749646,2021
BRA,1986,INC,N,FALSE,PNAD,0,1981-2011,.5843223,.7063672,2021
BRA,1987,INC,N,FALSE,PNAD,0,1981-2011,.5964206,.7292164,2021
BRA,1988,INC,N,FALSE,PNAD,0,1981-2011,.6137097,.7699147,2021
BRA,1989,INC,N,FALSE,PNAD,0,1981-2011,.6324467,.8797839,2021
BRA,1990,INC,N,FALSE,PNAD,0,1981-2011,.6044999,.7480048,2021
BRA,1992,INC,N,FALSE,PNAD,0,1981-2011,.5310165,.5245383,2021
BRA,1993,INC,N,FALSE,PNAD,0,1981-2011,.600656,.7640474,2021
BRA,1995,INC,N,FALSE,PNAD,0,1981-2011,.5953037,.7192965,2021
BRA,1996,INC,N,FALSE,PNAD,0,1981-2011,.5983732,.7222038,2021
BRA,1997,INC,N,FALSE,PNAD,0,1981-2011,.5975373,.7257823,2021
BRA,1998,INC,N,FALSE,PNAD,0,1981-2011,.5956541,.7234232,2021
BRA,1999,INC,N,FALSE,PNAD,0,1981-2011,.5895037,.7032358,2021
BRA,2001,INC,N,FALSE,PNAD,0,1981-2011,.5840255,.682616,2021
BRA,2002,INC,N,FALSE,PNAD,0,1981-2011,.5810544,.6779562,2021
BRA,2003,INC,N,FALSE,PNAD,0,1981-2011,.5755309,.6582249,2021
BRA,2004,INC,N,FALSE,PNAD,0,1981-2011,.564716,.636776,2021
BRA,2005,INC,N,FALSE,PNAD,0,1981-2011,.5630994,.6368135,2021
BRA,2006,INC,N,FALSE,PNAD,0,1981-2011,.5564207,.6189727,2021
BRA,2007,INC,N,FALSE,PNAD,0,1981-2011,.5491894,.6000138,2021
BRA,2008,INC,N,FALSE,PNAD,0,1981-2011,.5403744,.5810986,2021
BRA,2009,INC,N,FALSE,PNAD,0,1981-2011,.5368187,.5733706,2021
BRA,2011,INC,N,FALSE,PNAD,0,1981-2011,.5294164,.5594323,2021
BRA,2012,INC,N,FALSE,PNADC-E1,1,2012-2024,.5344588,.5697234,2021
BRA,2013,INC,N,FALSE,PNADC-E1,1,2012-2024,.527108,.5460915,2021
BRA,2014,INC,N,FALSE,PNADC-E1,1,2012-2024,.5205156,.5289303,2021
BRA,2015,INC,N,FALSE,PNADC-E1,1,2012-2024,.5193658,.5273301,2021
BRA,2016,INC,N,FALSE,PNADC-E1,1,2012-2024,.5336222,.5602109,2021
BRA,2017,INC,N,FALSE,PNADC-E1,1,2012-2024,.5328656,.5633499,2021
BRA,2018,INC,N,FALSE,PNADC-E1,1,2012-2024,.5389041,.5799531,2021
BRA,2019,INC,N,FALSE,PNADC-E1,1,2012-2024,.5347576,.5706624,2021
BRA,2020,INC,N,FALSE,PNADC-E5,1,2012-2024,.4882204,.4830347,2021
BRA,2021,INC,N,FALSE,PNADC-E5,1,2012-2024,.528508,.5498001,2021
BRA,2022,INC,N,FALSE,PNADC-E1,1,2012-2024,.5189436,.5359157,2021
BRA,2023,INC,N,FALSE,PNADC-E1,1,2012-2024,.5148616,.5237558,2021
BRA,2024,INC,N,FALSE,PNADC-E1,1,2012-2024,.5025804,.4932527,2021
BRB,2016,CONS,N,FALSE,BSLC,0,2016,.3406873,.2005903,2021
BTN,2003,CONS,N,FALSE,BLSS,0,2003,.40898,.3091448,2021
BTN,2007,CONS,N,FALSE,BLSS,1,2007-2017,.3809077,.2575909,2021
BTN,2012,CONS,N,FALSE,BLSS,1,2007-2017,.3880933,.2851664,2021
BTN,2017,CONS,N,FALSE,BLSS,1,2007-2017,.3744141,.2462918,2021
BTN,2022,CONS,N,FALSE,BLSS,2,2022,.2845352,.1400062,2021
BWA,1985,CONS,N,FALSE,HIES,0,1985-1993,.5421201,,2021
BWA,1993,CONS,N,FALSE,HIES,0,1985-1993,.6014759,,2021
BWA,2002,CONS,N,FALSE,HIES,1,2002-2015,.6153846,.7918389,2021
BWA,2009,CONS,N,FALSE,CWIS,1,2002-2015,.5693107,.722506,2021
BWA,2015,CONS,N,FALSE,BMTHS,1,2002-2015,.5490736,.6359675,2021
CAF,1992,CONS,N,FALSE,EPCM,0,1992,.5927244,,2021
CAF,2008,CONS,N,FALSE,ECASEB,1,2008,.5617791,.7628116,2021
CAF,2021,CONS,N,FALSE,EHCVM,2,2021,.4302789,.3458637,2021
CAN,1971,INC,N,FALSE,SCF-LIS,0,1971-1995,.372476,.2388024,2021
CAN,1973,INC,N,FALSE,SCF-LIS,0,1971-1995,.3490259,.2086953,2021
CAN,1975,INC,N,FALSE,SCF-LIS,0,1971-1995,.3408794,.1979822,2021
CAN,1977,INC,N,FALSE,SCF-LIS,0,1971-1995,.3372954,.1918043,2021
CAN,1979,INC,N,FALSE,SCF-LIS,0,1971-1995,.3346966,.1894085,2021
CAN,1981,INC,N,FALSE,SCF-LIS,0,1971-1995,.3296372,.1835289,2021
CAN,1982,INC,N,FALSE,SCF-LIS,0,1971-1995,.3293042,.1831062,2021
CAN,1984,INC,N,FALSE,SCF-LIS,0,1971-1995,.3351816,.1925761,2021
CAN,1985,INC,N,FALSE,SCF-LIS,0,1971-1995,.3317563,.1924282,2021
CAN,1986,INC,N,FALSE,SCF-LIS,0,1971-1995,.3167602,.1702513,2021
CAN,1987,INC,N,FALSE,SCF-LIS,0,1971-1995,.3165366,.1704257,2021
CAN,1988,INC,N,FALSE,SCF-LIS,0,1971-1995,.3119854,.1656318,2021
CAN,1989,INC,N,FALSE,SCF-LIS,0,1971-1995,.3101255,.1639004,2021
CAN,1990,INC,N,FALSE,SCF-LIS,0,1971-1995,.3136592,.1683145,2021
CAN,1991,INC,N,FALSE,SCF-LIS,0,1971-1995,.3194331,.1735454,2021
CAN,1992,INC,N,FALSE,SCF-LIS,0,1971-1995,.3156442,.1694031,2021
CAN,1993,INC,N,FALSE,SCF-LIS,0,1971-1995,.3167571,.1699576,2021
CAN,1994,INC,N,FALSE,SCF-LIS,0,1971-1995,.313043,.1649765,2021
CAN,1995,INC,N,FALSE,SCF-LIS,0,1971-1995,.3150949,.1672681,2021
CAN,1996,INC,N,FALSE,SLID-LIS,1,1996-2011,.3276912,.1881807,2021
CAN,1997,INC,N,FALSE,SLID-LIS,1,1996-2011,.3311818,.1965028,2021
CAN,1998,INC,N,FALSE,SLID-LIS,1,1996-2011,.3321871,.2022604,2021
CAN,1999,INC,N,FALSE,SLID-LIS,1,1996-2011,.330624,.1957517,2021
CAN,2000,INC,N,FALSE,SLID-LIS,1,1996-2011,.3341967,.2029159,2021
CAN,2001,INC,N,FALSE,SLID-LIS,1,1996-2011,.3355606,.2017917,2021
CAN,2002,INC,N,FALSE,SLID-LIS,1,1996-2011,.3356156,.200438,2021
CAN,2003,INC,N,FALSE,SLID-LIS,1,1996-2011,.3381084,.2059197,2021
CAN,2004,INC,N,FALSE,SLID-LIS,1,1996-2011,.3377779,.2036795,2021
CAN,2005,INC,N,FALSE,SLID-LIS,1,1996-2011,.3362303,.202519,2021
CAN,2006,INC,N,FALSE,SLID-LIS,1,1996-2011,.3409225,.2124353,2021
CAN,2007,INC,N,FALSE,SLID-LIS,1,1996-2011,.3384275,.2116881,2021
CAN,2008,INC,N,FALSE,SLID-LIS,1,1996-2011,.3393216,.2098372,2021
CAN,2009,INC,N,FALSE,SLID-LIS,1,1996-2011,.3395317,.2047571,2021
CAN,2010,INC,N,FALSE,SLID-LIS,1,1996-2011,.3359407,.2047855,2021
CAN,2011,INC,N,FALSE,SLID-LIS,1,1996-2011,.3265788,.1857026,2021
CAN,2012,INC,N,FALSE,CIS-LIS,2,2012-2022,.3353994,.1945996,2021
CAN,2013,INC,N,FALSE,CIS-LIS,2,2012-2022,.3380001,.1969032,2021
CAN,2014,INC,N,FALSE,CIS-LIS,2,2012-2022,.3315859,.1918147,2021
CAN,2015,INC,N,FALSE,CIS-LIS,2,2012-2022,.3374741,.1975071,2021
CAN,2016,INC,N,FALSE,CIS-LIS,2,2012-2022,.3270272,.1859696,2021
CAN,2017,INC,N,FALSE,CIS-LIS,2,2012-2022,.3330911,.1939852,2021
CAN,2018,INC,N,FALSE,CIS-LIS,2,2012-2022,.3251015,.1841019,2021
CAN,2019,INC,N,FALSE,CIS-LIS,2,2012-2022,.3175057,.1763834,2021
CAN,2020,INC,N,FALSE,CIS-LIS,2,2012-2022,.2985267,.1581334,2021
CAN,2021,INC,N,FALSE,CIS-LIS,2,2012-2022,.3111539,.1721565,2021
CAN,2022,INC,N,FALSE,CIS-LIS,2,2012-2022,.3149521,.1745081,2021
CHE,1982,INC,N,FALSE,SIWS-LIS,0,1982,.3600819,.2704419,2021
CHE,1992,INC,N,FALSE,NPS-LIS,1,1992,.3385728,.2236228,2021
CHE,2000,INC,N,FALSE,IES-LIS,2,2000-2004,.3343385,.2174451,2021
CHE,2002,INC,N,FALSE,IES-LIS,2,2000-2004,.3168765,.1714207,2021
CHE,2004,INC,N,FALSE,IES-LIS,2,2000-2004,.3156569,.1734446,2021
CHE,2006,INC,N,FALSE,EU-SILC,3,2006-2023,.3391881,.2100284,2021
CHE,2007,INC,N,FALSE,EU-SILC,3,2006-2023,.3425553,.2222855,2021
CHE,2008,INC,N,FALSE,EU-SILC,3,2006-2023,.337947,.2130133,2021
CHE,2009,INC,N,FALSE,EU-SILC,3,2006-2023,.3285586,.2021827,2021
CHE,2010,INC,N,FALSE,EU-SILC,3,2006-2023,.3255303,.1975591,2021
CHE,2011,INC,N,FALSE,EU-SILC,3,2006-2023,.3171362,.1777172,2021
CHE,2012,INC,N,FALSE,EU-SILC,3,2006-2023,.3156713,.1837879,2021
CHE,2013,INC,N,FALSE,EU-SILC,3,2006-2023,.3246219,.1909064,2021
CHE,2014,INC,N,FALSE,EU-SILC,3,2006-2023,.3252566,.1937501,2021
CHE,2015,INC,N,FALSE,EU-SILC,3,2006-2023,.3230696,.191877,2021
CHE,2016,INC,N,FALSE,EU-SILC,3,2006-2023,.3304245,.2099179,2021
CHE,2017,INC,N,FALSE,EU-SILC,3,2006-2023,.3267633,.1944658,2021
CHE,2018,INC,N,FALSE,EU-SILC,3,2006-2023,.3314104,.2100322,2021
CHE,2019,INC,N,FALSE,EU-SILC,3,2006-2023,.3399834,.22625,2021
CHE,2020,INC,N,FALSE,EU-SILC,3,2006-2023,.3373793,.2163851,2021
CHE,2021,INC,N,FALSE,EU-SILC,3,2006-2023,.3382431,.22793,2021
CHE,2022,INC,N,FALSE,EU-SILC,3,2006-2023,.3379518,.2226049,2021
CHE,2023,INC,N,FALSE,EU-SILC,3,2006-2023,.3345898,.2142304,2021
CHL,1987,INC,N,FALSE,CASEN,0,1987-1998,.5619304,.6385438,2021
CHL,1990,INC,N,FALSE,CASEN,0,1987-1998,.5723538,.700842,2021
CHL,1992,INC,N,FALSE,CASEN,0,1987-1998,.5480645,.6432089,2021
CHL,1994,INC,N,FALSE,CASEN,0,1987-1998,.5642096,.7254259,2021
CHL,1996,INC,N,FALSE,CASEN,0,1987-1998,.5486884,.6227915,2021
CHL,1998,INC,N,FALSE,CASEN,0,1987-1998,.5551666,.646205,2021
CHL,2000,INC,N,FALSE,CASEN,1,2000-2003,.5275838,.5862283,2021
CHL,2003,INC,N,FALSE,CASEN,1,2000-2003,.5147522,.5590677,2021
CHL,2006,INC,N,FALSE,CASEN,2,2006-2024,.4770682,.4580787,2021
CHL,2009,INC,N,FALSE,CASEN,2,2006-2024,.474046,.4506672,2021
CHL,2011,INC,N,FALSE,CASEN,2,2006-2024,.4686813,.4354438,2021
CHL,2013,INC,N,FALSE,CASEN,2,2006-2024,.4682392,.4417019,2021
CHL,2015,INC,N,FALSE,CASEN,2,2006-2024,.4534332,.4121859,2021
CHL,2017,INC,N,FALSE,CASEN,2,2006-2024,.4526995,.4169429,2021
CHL,2020,INC,N,FALSE,CASEN,2,2006-2024,.4700476,.4573228,2021
CHL,2022,INC,N,FALSE,CASEN,2,2006-2024,.432355,.3607007,2021
CHL,2024,INC,N,FALSE,CASEN,2,2006-2024,.4302299,.3499339,2021
CHN,1990,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.322246,,2021
CHN,1993,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.3379051,,2021
CHN,1996,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.352419,,2021
CHN,1999,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.387041,,2021
CHN,2002,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.419594,,2021
CHN,2005,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4089076,,2021
CHN,2008,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4293245,,2021
CHN,2010,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4374424,,2021
CHN,2011,CONS,N,FALSE,CRHS-CUHS,1,1990-2012,.4230963,,2021
CHN,2012,CONS,N,FALSE,CNIHS,1,1990-2012,.4212152,,2021
CHN,2013,CONS,N,FALSE,CNIHS,2,2013-2022,.3971694,,2021
CHN,2014,CONS,N,FALSE,CNIHS,2,2013-2022,.391583,,2021
CHN,2015,CONS,N,FALSE,CNIHS,2,2013-2022,.3857408,,2021
CHN,2016,CONS,N,FALSE,CNIHS,2,2013-2022,.3845129,,2021
CHN,2017,CONS,N,FALSE,CNIHS,2,2013-2022,.3904178,,2021
CHN,2018,CONS,N,FALSE,CNIHS,2,2013-2022,.3848233,,2021
CHN,2019,CONS,N,FALSE,CNIHS,2,2013-2022,.3817463,,2021
CHN,2020,CONS,N,FALSE,CNIHS,2,2013-2022,.3712333,,2021
CHN,2021,CONS,N,FALSE,CNIHS,2,2013-2022,.357888,,2021
CHN,2022,CONS,N,FALSE,CNIHS,2,2013-2022,.3604622,,2021
CIV,1985,CONS,N,FALSE,EPAM,0,1985-1988,.4552135,.4053807,2021
CIV,1986,CONS,N,FALSE,EPAM,0,1985-1988,.3796976,.2566355,2021
CIV,1987,CONS,N,FALSE,EPAM,0,1985-1988,.4050912,.3044273,2021
CIV,1988,CONS,N,FALSE,EPAM,0,1985-1988,.3688629,.2413873,2021
CIV,1992,CONS,N,FALSE,EP,1,1992-1998,.393822,.2730237,2021
CIV,1995,CONS,N,FALSE,ENV,1,1992-1998,.4056382,.3087613,2021
CIV,1998,CONS,N,FALSE,ENV,1,1992-1998,.3895742,.2723674,2021
CIV,2002,CONS,N,FALSE,ENV,2,2002-2015,.4133849,.3248897,2021
CIV,2008,CONS,N,FALSE,ENV,2,2002-2015,.4317988,.3374772,2021
CIV,2015,CONS,N,FALSE,ENV,2,2002-2015,.4146887,.3164851,2021
CIV,2018,CONS,N,FALSE,EHCVM,3,2018-2021,.3716888,.2456696,2021
CIV,2021,CONS,N,FALSE,EHCVM,3,2018-2021,.3527536,.2209971,2021
CMR,1996,CONS,N,FALSE,ECAM-I,0,1996,.4444667,.3921627,2021
CMR,2001,CONS,N,FALSE,ECAM-II,1,2001-2014,.4213679,.363605,2021
CMR,2007,CONS,N,FALSE,ECAM-III,1,2001-2014,.4282006,.3397515,2021
CMR,2014,CONS,N,FALSE,ECAM-IV,1,2001-2014,.4664087,.3970884,2021
CMR,2021,CONS,N,FALSE,ECAM-V,2,2021,.4217607,.3114105,2021
COD,2004,CONS,N,FALSE,E123,0,2004-2012,.4164216,.3160069,2021
COD,2012,CONS,N,FALSE,E123,0,2004-2012,.420756,.3222588,2021
COD,2020,CONS,N,FALSE,EGI-ODD,1,2020,.4467451,.4051347,2021
COG,2005,CONS,N,FALSE,ECOM,0,2005-2011,.4732929,.434524,2021
COG,2011,CONS,N,FALSE,ECOM,0,2005-2011,.4893714,.4776026,2021
COL,1980,INC,U,FALSE,ENH,0,1980,.5509124,,2021
COL,1988,INC,U,FALSE,ENH,1,1988-2000,.5310616,,2021
COL,1989,INC,U,FALSE,ENH,1,1988-2000,.528438,,2021
COL,1991,INC,U,FALSE,ENH,1,1988-2000,.513189,,2021
COL,1992,INC,N,FALSE,ENH,1,1988-2000,.5135233,.5082657,2021
COL,1996,INC,N,FALSE,ENH,1,1988-2000,.5678045,.7181371,2021
COL,1999,INC,N,FALSE,ENH,1,1988-2000,.5853699,.7420692,2021
COL,2000,INC,N,FALSE,ENH,1,1988-2000,.5839443,.7431899,2021
COL,2001,INC,N,FALSE,ECH,2,2001,.5732849,.6921907,2021
COL,2002,INC,N,FALSE,ECH,3,2002-2005,.5600755,.6742024,2021
COL,2003,INC,N,FALSE,ECH,3,2002-2005,.5357371,.576192,2021
COL,2004,INC,N,FALSE,ECH,3,2002-2005,.5497496,.6268796,2021
COL,2005,INC,N,FALSE,ECH,3,2002-2005,.5390804,.5943223,2021
COL,2008,INC,N,FALSE,GEIH,4,2008-2011,.5495169,.6090096,2021
COL,2009,INC,N,FALSE,GEIH,4,2008-2011,.5408435,.5895578,2021
COL,2010,INC,N,FALSE,GEIH,4,2008-2011,.5444925,.6030469,2021
COL,2011,INC,N,FALSE,GEIH,4,2008-2011,.5330727,.5752954,2021
COL,2012,INC,N,FALSE,GEIH,5,2012-2024,.5357184,.568094,2021
COL,2013,INC,N,FALSE,GEIH,5,2012-2024,.5353107,.570768,2021
COL,2014,INC,N,FALSE,GEIH,5,2012-2024,.5355077,.5734233,2021
COL,2015,INC,N,FALSE,GEIH,5,2012-2024,.5202014,.5340027,2021
COL,2016,INC,N,FALSE,GEIH,5,2012-2024,.517226,.5297298,2021
COL,2017,INC,N,FALSE,GEIH,5,2012-2024,.5092217,.5071972,2021
COL,2018,INC,N,FALSE,GEIH,5,2012-2024,.516403,.5270102,2021
COL,2019,INC,N,FALSE,GEIH,5,2012-2024,.525008,.5404552,2021
COL,2020,INC,N,FALSE,GEIH,5,2012-2024,.5443549,.5970211,2021
COL,2021,INC,N,FALSE,GEIH,5,2012-2024,.5511767,.6079013,2021
COL,2022,INC,N,FALSE,GEIH,5,2012-2024,.5481926,.6018151,2021
COL,2023,INC,N,FALSE,GEIH,5,2012-2024,.5458045,.5886097,2021
COL,2024,INC,N,FALSE,GEIH,5,2012-2024,.5437847,.585825,2021
COM,2004,CONS,N,FALSE,EIM,0,2004,.5592487,.7705879,2021
COM,2014,CONS,N,FALSE,EESIC,1,2014,.4533292,.3639351,2021
COM,2020,CONS,N,FALSE,EHCVM,2,2020-2024,.3418397,.2213687,2021
COM,2024,CONS,N,FALSE,EHCVM,2,2020-2024,.3031269,.1665926,2021
