xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
CYP,2007,FALSE,INC,U,,,,B40,.3594569,2017
CYP,2007,FALSE,INC,U,,,,T60,.6405431,2017
CYP,2008,FALSE,INC,,,,No education,B40,.5699971,2017
CYP,2008,FALSE,INC,,,,No education,T60,.4300029,2017
CYP,2008,FALSE,INC,,,,Primary education,B40,.4638016,2017
CYP,2008,FALSE,INC,,,,Primary education,T60,.5361984,2017
CYP,2008,FALSE,INC,,,,Secondary education,B40,.4090009,2017
CYP,2008,FALSE,INC,,,,Secondary education,T60,.5909991,2017
CYP,2008,FALSE,INC,,,,Tertiary education,B40,.163306,2017
CYP,2008,FALSE,INC,,,,Tertiary education,T60,.836694,2017
CYP,2008,FALSE,INC,,,0-14,,B40,.5243763,2017
CYP,2008,FALSE,INC,,,0-14,,T60,.4756237,2017
CYP,2008,FALSE,INC,,,15-64,,B40,.3466265,2017
CYP,2008,FALSE,INC,,,15-64,,T60,.6533735,2017
CYP,2008,FALSE,INC,,,>65,,B40,.5272262,2017
CYP,2008,FALSE,INC,,,>65,,T60,.4727738,2017
CYP,2008,FALSE,INC,,Female,,,B40,.414055,2017
CYP,2008,FALSE,INC,,Female,,,T60,.585945,2017
CYP,2008,FALSE,INC,,Male,,,B40,.3851722,2017
CYP,2008,FALSE,INC,,Male,,,T60,.6148278,2017
CYP,2008,FALSE,INC,R,,,,B40,.4752221,2017
CYP,2008,FALSE,INC,R,,,,T60,.5247779,2017
CYP,2008,FALSE,INC,U,,,,B40,.3678823,2017
CYP,2008,FALSE,INC,U,,,,T60,.6321176,2017
CYP,2009,FALSE,INC,,,,No education,B40,.6027551,2017
CYP,2009,FALSE,INC,,,,No education,T60,.3972449,2017
CYP,2009,FALSE,INC,,,,Primary education,B40,.4814646,2017
CYP,2009,FALSE,INC,,,,Primary education,T60,.5185354,2017
CYP,2009,FALSE,INC,,,,Secondary education,B40,.4007007,2017
CYP,2009,FALSE,INC,,,,Secondary education,T60,.5992993,2017
CYP,2009,FALSE,INC,,,,Tertiary education,B40,.172299,2017
CYP,2009,FALSE,INC,,,,Tertiary education,T60,.827701,2017
CYP,2009,FALSE,INC,,,0-14,,B40,.5391818,2017
CYP,2009,FALSE,INC,,,0-14,,T60,.4608182,2017
CYP,2009,FALSE,INC,,,15-64,,B40,.3479582,2017
CYP,2009,FALSE,INC,,,15-64,,T60,.6520418,2017
CYP,2009,FALSE,INC,,,>65,,B40,.5097902,2017
CYP,2009,FALSE,INC,,,>65,,T60,.4902098,2017
CYP,2009,FALSE,INC,,Female,,,B40,.4135123,2017
CYP,2009,FALSE,INC,,Female,,,T60,.5864877,2017
CYP,2009,FALSE,INC,,Male,,,B40,.3856892,2017
CYP,2009,FALSE,INC,,Male,,,T60,.6143108,2017
CYP,2009,FALSE,INC,R,,,,B40,.4828622,2017
CYP,2009,FALSE,INC,R,,,,T60,.5171378,2017
CYP,2009,FALSE,INC,U,,,,B40,.3643563,2017
CYP,2009,FALSE,INC,U,,,,T60,.6356437,2017
CYP,2010,FALSE,INC,,,,No education,B40,.5914898,2017
CYP,2010,FALSE,INC,,,,No education,T60,.4085102,2017
CYP,2010,FALSE,INC,,,,Primary education,B40,.5066896,2017
CYP,2010,FALSE,INC,,,,Primary education,T60,.4933104,2017
CYP,2010,FALSE,INC,,,,Secondary education,B40,.4072418,2017
CYP,2010,FALSE,INC,,,,Secondary education,T60,.5927582,2017
CYP,2010,FALSE,INC,,,,Tertiary education,B40,.1834792,2017
CYP,2010,FALSE,INC,,,,Tertiary education,T60,.8165208,2017
CYP,2010,FALSE,INC,,,0-14,,B40,.5200189,2017
CYP,2010,FALSE,INC,,,0-14,,T60,.4799811,2017
CYP,2010,FALSE,INC,,,15-64,,B40,.357402,2017
CYP,2010,FALSE,INC,,,15-64,,T60,.642598,2017
CYP,2010,FALSE,INC,,,>65,,B40,.4813099,2017
CYP,2010,FALSE,INC,,,>65,,T60,.5186901,2017
CYP,2010,FALSE,INC,,Female,,,B40,.4156098,2017
CYP,2010,FALSE,INC,,Female,,,T60,.5843902,2017
CYP,2010,FALSE,INC,,Male,,,B40,.3833311,2017
CYP,2010,FALSE,INC,,Male,,,T60,.6166689,2017
CYP,2010,FALSE,INC,R,,,,B40,.5138958,2017
CYP,2010,FALSE,INC,R,,,,T60,.4861042,2017
CYP,2010,FALSE,INC,U,,,,B40,.3533588,2017
CYP,2010,FALSE,INC,U,,,,T60,.6466411,2017
CYP,2011,FALSE,INC,,,,No education,B40,.632664,2017
CYP,2011,FALSE,INC,,,,No education,T60,.367336,2017
CYP,2011,FALSE,INC,,,,Primary education,B40,.5117235,2017
CYP,2011,FALSE,INC,,,,Primary education,T60,.4882766,2017
CYP,2011,FALSE,INC,,,,Secondary education,B40,.4142631,2017
CYP,2011,FALSE,INC,,,,Secondary education,T60,.5857369,2017
CYP,2011,FALSE,INC,,,,Tertiary education,B40,.1876759,2017
CYP,2011,FALSE,INC,,,,Tertiary education,T60,.8123241,2017
CYP,2011,FALSE,INC,,,0-14,,B40,.5225669,2017
CYP,2011,FALSE,INC,,,0-14,,T60,.4774331,2017
CYP,2011,FALSE,INC,,,15-64,,B40,.3610451,2017
CYP,2011,FALSE,INC,,,15-64,,T60,.6389549,2017
CYP,2011,FALSE,INC,,,>65,,B40,.462938,2017
CYP,2011,FALSE,INC,,,>65,,T60,.5370619,2017
CYP,2011,FALSE,INC,,Female,,,B40,.4145606,2017
CYP,2011,FALSE,INC,,Female,,,T60,.5854394,2017
CYP,2011,FALSE,INC,,Male,,,B40,.3845578,2017
CYP,2011,FALSE,INC,,Male,,,T60,.6154422,2017
CYP,2011,FALSE,INC,R,,,,B40,.4907469,2017
CYP,2011,FALSE,INC,R,,,,T60,.509253,2017
CYP,2011,FALSE,INC,U,,,,B40,.3667472,2017
CYP,2011,FALSE,INC,U,,,,T60,.6332528,2017
CYP,2012,FALSE,INC,,,,No education,B40,.5011858,2017
CYP,2012,FALSE,INC,,,,No education,T60,.4988142,2017
CYP,2012,FALSE,INC,,,,Primary education,B40,.4865372,2017
CYP,2012,FALSE,INC,,,,Primary education,T60,.5134627,2017
CYP,2012,FALSE,INC,,,,Secondary education,B40,.4367439,2017
CYP,2012,FALSE,INC,,,,Secondary education,T60,.5632561,2017
CYP,2012,FALSE,INC,,,,Tertiary education,B40,.1949137,2017
CYP,2012,FALSE,INC,,,,Tertiary education,T60,.8050863,2017
CYP,2012,FALSE,INC,,,0-14,,B40,.5211648,2017
CYP,2012,FALSE,INC,,,0-14,,T60,.4788352,2017
CYP,2012,FALSE,INC,,,15-64,,B40,.3823168,2017
CYP,2012,FALSE,INC,,,15-64,,T60,.6176832,2017
CYP,2012,FALSE,INC,,,>65,,B40,.356491,2017
CYP,2012,FALSE,INC,,,>65,,T60,.643509,2017
CYP,2012,FALSE,INC,,Female,,,B40,.4100869,2017
CYP,2012,FALSE,INC,,Female,,,T60,.5899131,2017
CYP,2012,FALSE,INC,,Male,,,B40,.3893388,2017
CYP,2012,FALSE,INC,,Male,,,T60,.6106612,2017
CYP,2012,FALSE,INC,R,,,,B40,.4867175,2017
CYP,2012,FALSE,INC,R,,,,T60,.5132825,2017
CYP,2012,FALSE,INC,U,,,,B40,.3688425,2017
CYP,2012,FALSE,INC,U,,,,T60,.6311575,2017
CYP,2013,FALSE,INC,,,,No education,B40,.5634757,2017
CYP,2013,FALSE,INC,,,,No education,T60,.4365244,2017
CYP,2013,FALSE,INC,,,,Primary education,B40,.5388778,2017
CYP,2013,FALSE,INC,,,,Primary education,T60,.4611222,2017
CYP,2013,FALSE,INC,,,,Secondary education,B40,.43494,2017
CYP,2013,FALSE,INC,,,,Secondary education,T60,.56506,2017
CYP,2013,FALSE,INC,,,,Tertiary education,B40,.1882221,2017
CYP,2013,FALSE,INC,,,,Tertiary education,T60,.8117779,2017
CYP,2013,FALSE,INC,,,0-14,,B40,.5057799,2017
CYP,2013,FALSE,INC,,,0-14,,T60,.4942202,2017
CYP,2013,FALSE,INC,,,15-64,,B40,.3760055,2017
CYP,2013,FALSE,INC,,,15-64,,T60,.6239945,2017
CYP,2013,FALSE,INC,,,>65,,B40,.4044052,2017
CYP,2013,FALSE,INC,,,>65,,T60,.5955948,2017
CYP,2013,FALSE,INC,,Female,,,B40,.4060781,2017
CYP,2013,FALSE,INC,,Female,,,T60,.5939219,2017
CYP,2013,FALSE,INC,,Male,,,B40,.393385,2017
CYP,2013,FALSE,INC,,Male,,,T60,.606615,2017
CYP,2013,FALSE,INC,R,,,,B40,.4911585,2017
CYP,2013,FALSE,INC,R,,,,T60,.5088415,2017
CYP,2013,FALSE,INC,U,,,,B40,.3646014,2017
CYP,2013,FALSE,INC,U,,,,T60,.6353986,2017
CYP,2014,FALSE,INC,,,,No education,B40,.5292588,2017
CYP,2014,FALSE,INC,,,,No education,T60,.4707412,2017
CYP,2014,FALSE,INC,,,,Primary education,B40,.5229666,2017
CYP,2014,FALSE,INC,,,,Primary education,T60,.4770334,2017
CYP,2014,FALSE,INC,,,,Secondary education,B40,.4342097,2017
CYP,2014,FALSE,INC,,,,Secondary education,T60,.5657903,2017
CYP,2014,FALSE,INC,,,,Tertiary education,B40,.1979586,2017
CYP,2014,FALSE,INC,,,,Tertiary education,T60,.8020414,2017
CYP,2014,FALSE,INC,,,0-14,,B40,.5281567,2017
CYP,2014,FALSE,INC,,,0-14,,T60,.4718433,2017
CYP,2014,FALSE,INC,,,15-64,,B40,.3813021,2017
CYP,2014,FALSE,INC,,,15-64,,T60,.6186979,2017
CYP,2014,FALSE,INC,,,>65,,B40,.3498542,2017
CYP,2014,FALSE,INC,,,>65,,T60,.6501458,2017
CYP,2014,FALSE,INC,,Female,,,B40,.4047127,2017
CYP,2014,FALSE,INC,,Female,,,T60,.5952873,2017
CYP,2014,FALSE,INC,,Male,,,B40,.3948349,2017
CYP,2014,FALSE,INC,,Male,,,T60,.6051651,2017
CYP,2014,FALSE,INC,R,,,,B40,.4860272,2017
CYP,2014,FALSE,INC,R,,,,T60,.5139728,2017
CYP,2014,FALSE,INC,U,,,,B40,.3654321,2017
CYP,2014,FALSE,INC,U,,,,T60,.6345679,2017
CYP,2015,FALSE,INC,,,,No education,B40,.5750787,2017
CYP,2015,FALSE,INC,,,,No education,T60,.4249213,2017
CYP,2015,FALSE,INC,,,,Primary education,B40,.5149761,2017
CYP,2015,FALSE,INC,,,,Primary education,T60,.4850239,2017
CYP,2015,FALSE,INC,,,,Secondary education,B40,.4368528,2017
CYP,2015,FALSE,INC,,,,Secondary education,T60,.5631472,2017
CYP,2015,FALSE,INC,,,,Tertiary education,B40,.1980023,2017
CYP,2015,FALSE,INC,,,,Tertiary education,T60,.8019977,2017
CYP,2015,FALSE,INC,,,0-14,,B40,.5179883,2017
CYP,2015,FALSE,INC,,,0-14,,T60,.4820117,2017
CYP,2015,FALSE,INC,,,15-64,,B40,.3834713,2017
CYP,2015,FALSE,INC,,,15-64,,T60,.6165287,2017
CYP,2015,FALSE,INC,,,>65,,B40,.3526216,2017
CYP,2015,FALSE,INC,,,>65,,T60,.6473784,2017
CYP,2015,FALSE,INC,,Female,,,B40,.4061232,2017
CYP,2015,FALSE,INC,,Female,,,T60,.5938768,2017
CYP,2015,FALSE,INC,,Male,,,B40,.3933651,2017
CYP,2015,FALSE,INC,,Male,,,T60,.6066349,2017
CYP,2015,FALSE,INC,R,,,,B40,.4848317,2017
CYP,2015,FALSE,INC,R,,,,T60,.5151683,2017
CYP,2015,FALSE,INC,U,,,,B40,.3680369,2017
CYP,2015,FALSE,INC,U,,,,T60,.6319631,2017
CYP,2016,FALSE,INC,,,,No education,B40,.5859424,2017
CYP,2016,FALSE,INC,,,,No education,T60,.4140576,2017
CYP,2016,FALSE,INC,,,,Primary education,B40,.524526,2017
CYP,2016,FALSE,INC,,,,Primary education,T60,.475474,2017
CYP,2016,FALSE,INC,,,,Secondary education,B40,.4380118,2017
CYP,2016,FALSE,INC,,,,Secondary education,T60,.5619882,2017
CYP,2016,FALSE,INC,,,,Tertiary education,B40,.1939074,2017
CYP,2016,FALSE,INC,,,,Tertiary education,T60,.8060927,2017
CYP,2016,FALSE,INC,,,0-14,,B40,.5253612,2017
CYP,2016,FALSE,INC,,,0-14,,T60,.4746388,2017
CYP,2016,FALSE,INC,,,15-64,,B40,.377273,2017
CYP,2016,FALSE,INC,,,15-64,,T60,.622727,2017
CYP,2016,FALSE,INC,,,>65,,B40,.372673,2017
CYP,2016,FALSE,INC,,,>65,,T60,.627327,2017
CYP,2016,FALSE,INC,,Female,,,B40,.4058945,2017
CYP,2016,FALSE,INC,,Female,,,T60,.5941055,2017
CYP,2016,FALSE,INC,,Male,,,B40,.393436,2017
CYP,2016,FALSE,INC,,Male,,,T60,.606564,2017
CYP,2016,FALSE,INC,R,,,,B40,.4929131,2017
CYP,2016,FALSE,INC,R,,,,T60,.5070869,2017
CYP,2016,FALSE,INC,U,,,,B40,.3792914,2017
CYP,2016,FALSE,INC,U,,,,T60,.6207086,2017
CYP,2017,FALSE,INC,,,,No education,B40,.6114696,2017
CYP,2017,FALSE,INC,,,,No education,T60,.3885304,2017
CYP,2017,FALSE,INC,,,,Primary education,B40,.5280947,2017
CYP,2017,FALSE,INC,,,,Primary education,T60,.4719053,2017
CYP,2017,FALSE,INC,,,,Secondary education,B40,.4251265,2017
CYP,2017,FALSE,INC,,,,Secondary education,T60,.5748735,2017
CYP,2017,FALSE,INC,,,,Tertiary education,B40,.1941806,2017
CYP,2017,FALSE,INC,,,,Tertiary education,T60,.8058194,2017
CYP,2017,FALSE,INC,,,0-14,,B40,.5610294,2017
CYP,2017,FALSE,INC,,,0-14,,T60,.4389705,2017
CYP,2017,FALSE,INC,,,15-64,,B40,.3646661,2017
CYP,2017,FALSE,INC,,,15-64,,T60,.6353339,2017
CYP,2017,FALSE,INC,,,>65,,B40,.3915266,2017
CYP,2017,FALSE,INC,,,>65,,T60,.6084734,2017
CYP,2017,FALSE,INC,,Female,,,B40,.4039303,2017
CYP,2017,FALSE,INC,,Female,,,T60,.5960698,2017
CYP,2017,FALSE,INC,,Male,,,B40,.3958423,2017
CYP,2017,FALSE,INC,,Male,,,T60,.6041577,2017
CYP,2017,FALSE,INC,R,,,,B40,.4681596,2017
CYP,2017,FALSE,INC,R,,,,T60,.5318404,2017
CYP,2017,FALSE,INC,U,,,,B40,.3852539,2017
CYP,2017,FALSE,INC,U,,,,T60,.6147462,2017
CYP,2018,FALSE,INC,,,,No education,B40,.6554719,2017
CYP,2018,FALSE,INC,,,,No education,T60,.3445281,2017
CYP,2018,FALSE,INC,,,,Primary education,B40,.5610195,2017
CYP,2018,FALSE,INC,,,,Primary education,T60,.4389804,2017
CYP,2018,FALSE,INC,,,,Secondary education,B40,.413021,2017
CYP,2018,FALSE,INC,,,,Secondary education,T60,.586979,2017
CYP,2018,FALSE,INC,,,,Tertiary education,B40,.1988424,2017
CYP,2018,FALSE,INC,,,,Tertiary education,T60,.8011576,2017
CYP,2018,FALSE,INC,,,0-14,,B40,.5573547,2017
CYP,2018,FALSE,INC,,,0-14,,T60,.4426453,2017
CYP,2018,FALSE,INC,,,15-64,,B40,.3618535,2017
CYP,2018,FALSE,INC,,,15-64,,T60,.6381465,2017
CYP,2018,FALSE,INC,,,>65,,B40,.4113148,2017
CYP,2018,FALSE,INC,,,>65,,T60,.5886852,2017
CYP,2018,FALSE,INC,,Female,,,B40,.4073552,2017
CYP,2018,FALSE,INC,,Female,,,T60,.5926448,2017
CYP,2018,FALSE,INC,,Male,,,B40,.3921672,2017
CYP,2018,FALSE,INC,,Male,,,T60,.6078328,2017
CYP,2018,FALSE,INC,R,,,,B40,.4895369,2017
CYP,2018,FALSE,INC,R,,,,T60,.5104631,2017
CYP,2018,FALSE,INC,U,,,,B40,.3799868,2017
CYP,2018,FALSE,INC,U,,,,T60,.6200132,2017
CYP,2019,FALSE,INC,,,,No education,B40,.6552626,2017
CYP,2019,FALSE,INC,,,,No education,T60,.3447374,2017
CYP,2019,FALSE,INC,,,,Primary education,B40,.5426127,2017
CYP,2019,FALSE,INC,,,,Primary education,T60,.4573873,2017
CYP,2019,FALSE,INC,,,,Secondary education,B40,.4143354,2017
CYP,2019,FALSE,INC,,,,Secondary education,T60,.5856646,2017
CYP,2019,FALSE,INC,,,,Tertiary education,B40,.2060507,2017
CYP,2019,FALSE,INC,,,,Tertiary education,T60,.7939494,2017
CYP,2019,FALSE,INC,,,0-14,,B40,.5632435,2017
CYP,2019,FALSE,INC,,,0-14,,T60,.4367565,2017
CYP,2019,FALSE,INC,,,15-64,,B40,.3624139,2017
CYP,2019,FALSE,INC,,,15-64,,T60,.6375861,2017
CYP,2019,FALSE,INC,,,>65,,B40,.4024724,2017
CYP,2019,FALSE,INC,,,>65,,T60,.5975276,2017
CYP,2019,FALSE,INC,,Female,,,B40,.4116484,2017
CYP,2019,FALSE,INC,,Female,,,T60,.5883516,2017
CYP,2019,FALSE,INC,,Male,,,B40,.3877466,2017
CYP,2019,FALSE,INC,,Male,,,T60,.6122534,2017
CYP,2019,FALSE,INC,R,,,,B40,.5044421,2017
CYP,2019,FALSE,INC,R,,,,T60,.4955579,2017
CYP,2019,FALSE,INC,U,,,,B40,.3779855,2017
CYP,2019,FALSE,INC,U,,,,T60,.6220145,2017
CYP,2020,FALSE,INC,,,,No education,B40,.6494973,2017
CYP,2020,FALSE,INC,,,,No education,T60,.3505027,2017
CYP,2020,FALSE,INC,,,,Primary education,B40,.5283474,2017
CYP,2020,FALSE,INC,,,,Primary education,T60,.4716527,2017
CYP,2020,FALSE,INC,,,,Secondary education,B40,.4232957,2017
CYP,2020,FALSE,INC,,,,Secondary education,T60,.5767043,2017
CYP,2020,FALSE,INC,,,,Tertiary education,B40,.2054973,2017
CYP,2020,FALSE,INC,,,,Tertiary education,T60,.7945027,2017
CYP,2020,FALSE,INC,,,0-14,,B40,.5864818,2017
CYP,2020,FALSE,INC,,,0-14,,T60,.4135182,2017
CYP,2020,FALSE,INC,,,15-64,,B40,.3613205,2017
CYP,2020,FALSE,INC,,,15-64,,T60,.6386796,2017
CYP,2020,FALSE,INC,,,>65,,B40,.3881399,2017
CYP,2020,FALSE,INC,,,>65,,T60,.6118601,2017
CYP,2020,FALSE,INC,,Female,,,B40,.4167614,2017
CYP,2020,FALSE,INC,,Female,,,T60,.5832386,2017
CYP,2020,FALSE,INC,,Male,,,B40,.3824559,2017
CYP,2020,FALSE,INC,,Male,,,T60,.6175441,2017
CYP,2020,FALSE,INC,R,,,,B40,.5239695,2017
CYP,2020,FALSE,INC,R,,,,T60,.4760305,2017
CYP,2020,FALSE,INC,U,,,,B40,.3730114,2017
CYP,2020,FALSE,INC,U,,,,T60,.6269886,2017
CYP,2021,FALSE,INC,,,,No education,B40,.651113,2017
CYP,2021,FALSE,INC,,,,No education,T60,.348887,2017
CYP,2021,FALSE,INC,,,,Primary education,B40,.5618466,2017
CYP,2021,FALSE,INC,,,,Primary education,T60,.4381534,2017
CYP,2021,FALSE,INC,,,,Secondary education,B40,.4446629,2017
CYP,2021,FALSE,INC,,,,Secondary education,T60,.5553371,2017
CYP,2021,FALSE,INC,,,,Tertiary education,B40,.2031668,2017
CYP,2021,FALSE,INC,,,,Tertiary education,T60,.7968333,2017
CYP,2021,FALSE,INC,,,0-14,,B40,.5619491,2017
CYP,2021,FALSE,INC,,,0-14,,T60,.438051,2017
CYP,2021,FALSE,INC,,,15-64,,B40,.3632144,2017
CYP,2021,FALSE,INC,,,15-64,,T60,.6367856,2017
CYP,2021,FALSE,INC,,,>65,,B40,.4022461,2017
CYP,2021,FALSE,INC,,,>65,,T60,.5977539,2017
CYP,2021,FALSE,INC,,Female,,,B40,.4155182,2017
CYP,2021,FALSE,INC,,Female,,,T60,.5844818,2017
CYP,2021,FALSE,INC,,Male,,,B40,.3835877,2017
CYP,2021,FALSE,INC,,Male,,,T60,.6164123,2017
CYP,2021,FALSE,INC,R,,,,B40,.5431473,2017
CYP,2021,FALSE,INC,R,,,,T60,.4568527,2017
CYP,2021,FALSE,INC,U,,,,B40,.3661022,2017
CYP,2021,FALSE,INC,U,,,,T60,.6338978,2017
CYP,2022,FALSE,INC,,,,No education,B40,.6879429,2017
CYP,2022,FALSE,INC,,,,No education,T60,.3120571,2017
CYP,2022,FALSE,INC,,,,Primary education,B40,.5610416,2017
CYP,2022,FALSE,INC,,,,Primary education,T60,.4389584,2017
CYP,2022,FALSE,INC,,,,Secondary education,B40,.4442636,2017
CYP,2022,FALSE,INC,,,,Secondary education,T60,.5557364,2017
CYP,2022,FALSE,INC,,,,Tertiary education,B40,.2066359,2017
CYP,2022,FALSE,INC,,,,Tertiary education,T60,.7933642,2017
CYP,2022,FALSE,INC,,,0-14,,B40,.5844238,2017
CYP,2022,FALSE,INC,,,0-14,,T60,.4155762,2017
CYP,2022,FALSE,INC,,,15-64,,B40,.3551656,2017
CYP,2022,FALSE,INC,,,15-64,,T60,.6448344,2017
CYP,2022,FALSE,INC,,,>65,,B40,.4151438,2017
CYP,2022,FALSE,INC,,,>65,,T60,.5848562,2017
CYP,2022,FALSE,INC,,Female,,,B40,.4125057,2017
CYP,2022,FALSE,INC,,Female,,,T60,.5874943,2017
CYP,2022,FALSE,INC,,Male,,,B40,.3867627,2017
CYP,2022,FALSE,INC,,Male,,,T60,.6132373,2017
CYP,2022,FALSE,INC,R,,,,B40,.4772212,2017
CYP,2022,FALSE,INC,R,,,,T60,.5227788,2017
CYP,2022,FALSE,INC,U,,,,B40,.3808172,2017
CYP,2022,FALSE,INC,U,,,,T60,.6191828,2017
CZE,2004,FALSE,INC,,,,Primary education,B40,.510491,2017
CZE,2004,FALSE,INC,,,,Primary education,T60,.489509,2017
CZE,2004,FALSE,INC,,,,Secondary education,B40,.3720607,2017
CZE,2004,FALSE,INC,,,,Secondary education,T60,.6279393,2017
CZE,2004,FALSE,INC,,,,Tertiary education,B40,.1640486,2017
CZE,2004,FALSE,INC,,,,Tertiary education,T60,.8359514,2017
CZE,2004,FALSE,INC,,,0-14,,B40,.6813437,2017
CZE,2004,FALSE,INC,,,0-14,,T60,.3186563,2017
CZE,2004,FALSE,INC,,,15-64,,B40,.3790448,2017
CZE,2004,FALSE,INC,,,15-64,,T60,.6209552,2017
CZE,2004,FALSE,INC,,,>65,,B40,.2377441,2017
CZE,2004,FALSE,INC,,,>65,,T60,.7622559,2017
CZE,2004,FALSE,INC,,Female,,,B40,.4065444,2017
CZE,2004,FALSE,INC,,Female,,,T60,.5934556,2017
CZE,2004,FALSE,INC,,Male,,,B40,.3929017,2017
CZE,2004,FALSE,INC,,Male,,,T60,.6070982,2017
CZE,2004,FALSE,INC,R,,,,B40,.4410906,2017
CZE,2004,FALSE,INC,R,,,,T60,.5589094,2017
CZE,2004,FALSE,INC,U,,,,B40,.3708623,2017
CZE,2004,FALSE,INC,U,,,,T60,.6291377,2017
CZE,2005,FALSE,INC,,,,Secondary education,B40,.3727253,2017
CZE,2005,FALSE,INC,,,,Secondary education,T60,.6272747,2017
CZE,2005,FALSE,INC,,,,Tertiary education,B40,.1464434,2017
CZE,2005,FALSE,INC,,,,Tertiary education,T60,.8535566,2017
CZE,2005,FALSE,INC,,,0-14,,B40,.6834355,2017
CZE,2005,FALSE,INC,,,0-14,,T60,.3165645,2017
CZE,2005,FALSE,INC,,,15-64,,B40,.3800829,2017
CZE,2005,FALSE,INC,,,15-64,,T60,.6199171,2017
CZE,2005,FALSE,INC,,,>65,,B40,.2386682,2017
CZE,2005,FALSE,INC,,,>65,,T60,.7613317,2017
CZE,2005,FALSE,INC,,Female,,,B40,.4055442,2017
CZE,2005,FALSE,INC,,Female,,,T60,.5944558,2017
CZE,2005,FALSE,INC,,Male,,,B40,.3941209,2017
CZE,2005,FALSE,INC,,Male,,,T60,.6058791,2017
CZE,2005,FALSE,INC,R,,,,B40,.4469577,2017
CZE,2005,FALSE,INC,R,,,,T60,.5530423,2017
CZE,2005,FALSE,INC,U,,,,B40,.3654897,2017
CZE,2005,FALSE,INC,U,,,,T60,.6345103,2017
CZE,2006,FALSE,INC,,,,Secondary education,B40,.376791,2017
CZE,2006,FALSE,INC,,,,Secondary education,T60,.623209,2017
CZE,2006,FALSE,INC,,,,Tertiary education,B40,.1665868,2017
CZE,2006,FALSE,INC,,,,Tertiary education,T60,.8334132,2017
CZE,2006,FALSE,INC,,,0-14,,B40,.6729527,2017
CZE,2006,FALSE,INC,,,0-14,,T60,.3270473,2017
CZE,2006,FALSE,INC,,,15-64,,B40,.3784702,2017
CZE,2006,FALSE,INC,,,15-64,,T60,.6215298,2017
CZE,2006,FALSE,INC,,,>65,,B40,.2605042,2017
CZE,2006,FALSE,INC,,,>65,,T60,.7394958,2017
CZE,2006,FALSE,INC,,Female,,,B40,.4048793,2017
CZE,2006,FALSE,INC,,Female,,,T60,.5951207,2017
CZE,2006,FALSE,INC,,Male,,,B40,.3948767,2017
CZE,2006,FALSE,INC,,Male,,,T60,.6051232,2017
CZE,2006,FALSE,INC,R,,,,B40,.4574591,2017
CZE,2006,FALSE,INC,R,,,,T60,.5425409,2017
CZE,2006,FALSE,INC,U,,,,B40,.3593835,2017
CZE,2006,FALSE,INC,U,,,,T60,.6406165,2017
CZE,2007,FALSE,INC,,,,Secondary education,B40,.378636,2017
CZE,2007,FALSE,INC,,,,Secondary education,T60,.621364,2017
CZE,2007,FALSE,INC,,,,Tertiary education,B40,.167241,2017
CZE,2007,FALSE,INC,,,,Tertiary education,T60,.832759,2017
CZE,2007,FALSE,INC,,,0-14,,B40,.663343,2017
CZE,2007,FALSE,INC,,,0-14,,T60,.336657,2017
CZE,2007,FALSE,INC,,,15-64,,B40,.3734143,2017
CZE,2007,FALSE,INC,,,15-64,,T60,.6265857,2017
CZE,2007,FALSE,INC,,,>65,,B40,.2959003,2017
CZE,2007,FALSE,INC,,,>65,,T60,.7040997,2017
CZE,2007,FALSE,INC,,Female,,,B40,.4076845,2017
CZE,2007,FALSE,INC,,Female,,,T60,.5923156,2017
CZE,2007,FALSE,INC,,Male,,,B40,.3918936,2017
CZE,2007,FALSE,INC,,Male,,,T60,.6081064,2017
CZE,2007,FALSE,INC,R,,,,B40,.4385107,2017
CZE,2007,FALSE,INC,R,,,,T60,.5614893,2017
CZE,2007,FALSE,INC,U,,,,B40,.3707641,2017
CZE,2007,FALSE,INC,U,,,,T60,.6292359,2017
CZE,2008,FALSE,INC,,,,Primary education,B40,.5934833,2017
CZE,2008,FALSE,INC,,,,Primary education,T60,.4065167,2017
CZE,2008,FALSE,INC,,,,Secondary education,B40,.3792322,2017
CZE,2008,FALSE,INC,,,,Secondary education,T60,.6207678,2017
CZE,2008,FALSE,INC,,,,Tertiary education,B40,.1682458,2017
CZE,2008,FALSE,INC,,,,Tertiary education,T60,.8317541,2017
CZE,2008,FALSE,INC,,,0-14,,B40,.6663722,2017
CZE,2008,FALSE,INC,,,0-14,,T60,.3336277,2017
CZE,2008,FALSE,INC,,,15-64,,B40,.3682523,2017
CZE,2008,FALSE,INC,,,15-64,,T60,.6317477,2017
CZE,2008,FALSE,INC,,,>65,,B40,.3198991,2017
CZE,2008,FALSE,INC,,,>65,,T60,.6801009,2017
CZE,2008,FALSE,INC,,Female,,,B40,.4086715,2017
CZE,2008,FALSE,INC,,Female,,,T60,.5913285,2017
CZE,2008,FALSE,INC,,Male,,,B40,.3908558,2017
CZE,2008,FALSE,INC,,Male,,,T60,.6091442,2017
CZE,2008,FALSE,INC,R,,,,B40,.4622235,2017
