xyzdmxyzcountry,xyzdmxyzyearrange,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzdistribution,xyzdpxyzsi_spr_pcap_zg,xyzdcxyzpppyear,xyzdmxyzcoverage,survey_coverage
SVN,2015-2020,FALSE,INC,premium,.8038335,2021,N,N
SVN,2015-2020,FALSE,INC,premium,.8038387,2017,N,N
SVN,2015-2020,FALSE,INC,tot,3.734359,2017,N,N
SVN,2015-2020,FALSE,INC,m50,3.6294,2017,N,N
SVN,2015-2020,FALSE,INC,b40,4.538198,2021,N,N
SVN,2015-2020,FALSE,INC,tot,3.734364,2021,N,N
SVN,2015-2020,FALSE,INC,m50,3.629399,2021,N,N
SVN,2015-2020,FALSE,INC,b40,4.538198,2017,N,N
SVN,2016-2021,FALSE,INC,b40,4.571905,2021,N,N
SVN,2016-2021,FALSE,INC,premium,.3869138,2021,N,N
SVN,2016-2021,FALSE,INC,m50,4.007175,2021,N,N
SVN,2016-2021,FALSE,INC,b40,4.571913,2017,N,N
SVN,2016-2021,FALSE,INC,tot,4.184991,2021,N,N
SVN,2016-2021,FALSE,INC,premium,.3869205,2017,N,N
SVN,2016-2021,FALSE,INC,tot,4.184993,2017,N,N
SVN,2016-2021,FALSE,INC,m50,4.007174,2017,N,N
SVN,2017-2022,FALSE,INC,b40,3.808851,2021,N,N
SVN,2017-2022,FALSE,INC,tot,3.71536,2021,N,N
SVN,2017-2022,FALSE,INC,tot,3.715361,2017,N,N
SVN,2017-2022,FALSE,INC,premium,.0934916,2017,N,N
SVN,2017-2022,FALSE,INC,b40,3.808852,2017,N,N
SVN,2017-2022,FALSE,INC,m50,3.449391,2017,N,N
SVN,2017-2022,FALSE,INC,m50,3.449388,2021,N,N
SVN,2017-2022,FALSE,INC,premium,.0934901,2021,N,N
SVN,2018-2023,FALSE,INC,m50,2.755007,2021,N,N
SVN,2018-2023,FALSE,INC,tot,2.786402,2021,N,N
SVN,2018-2023,FALSE,INC,m50,2.755005,2017,N,N
SVN,2018-2023,FALSE,INC,b40,2.684313,2021,N,N
SVN,2018-2023,FALSE,INC,premium,-.1020887,2021,N,N
SVN,2018-2023,FALSE,INC,b40,2.684312,2017,N,N
SVN,2018-2023,FALSE,INC,tot,2.786401,2017,N,N
SVN,2018-2023,FALSE,INC,premium,-.1020889,2017,N,N
SWE,2007-2012,FALSE,INC,b40,1.407054,2021,N,N
SWE,2007-2012,FALSE,INC,premium,-.3625506,2021,N,N
SWE,2007-2012,FALSE,INC,b40,1.407063,2017,N,N
SWE,2007-2012,FALSE,INC,tot,1.769605,2017,N,N
SWE,2007-2012,FALSE,INC,m50,1.692174,2017,N,N
SWE,2007-2012,FALSE,INC,tot,1.769605,2021,N,N
SWE,2007-2012,FALSE,INC,m50,1.692171,2021,N,N
SWE,2007-2012,FALSE,INC,premium,-.3625423,2017,N,N
SWE,2009-2014,FALSE,INC,premium,-.4934837,2021,N,N
SWE,2009-2014,FALSE,INC,b40,1.48852,2017,N,N
SWE,2009-2014,FALSE,INC,b40,1.488513,2021,N,N
SWE,2009-2014,FALSE,INC,premium,-.4934748,2017,N,N
SWE,2009-2014,FALSE,INC,tot,1.981995,2017,N,N
SWE,2009-2014,FALSE,INC,m50,1.78715,2021,N,N
SWE,2009-2014,FALSE,INC,tot,1.981996,2021,N,N
SWE,2009-2014,FALSE,INC,m50,1.787148,2017,N,N
SWE,2010-2015,FALSE,INC,b40,1.668495,2017,N,N
SWE,2010-2015,FALSE,INC,tot,2.361774,2021,N,N
SWE,2010-2015,FALSE,INC,premium,-.693302,2021,N,N
SWE,2010-2015,FALSE,INC,m50,2.007661,2017,N,N
SWE,2010-2015,FALSE,INC,b40,1.668472,2021,N,N
SWE,2010-2015,FALSE,INC,tot,2.361776,2017,N,N
SWE,2010-2015,FALSE,INC,premium,-.6932812,2017,N,N
SWE,2010-2015,FALSE,INC,m50,2.007662,2021,N,N
SWE,2012-2017,FALSE,INC,m50,1.695816,2021,N,N
SWE,2012-2017,FALSE,INC,premium,-.5778726,2021,N,N
SWE,2012-2017,FALSE,INC,b40,1.403526,2021,N,N
SWE,2012-2017,FALSE,INC,premium,-.5778646,2017,N,N
SWE,2012-2017,FALSE,INC,m50,1.695816,2017,N,N
SWE,2012-2017,FALSE,INC,tot,1.981398,2021,N,N
SWE,2012-2017,FALSE,INC,tot,1.981404,2017,N,N
SWE,2012-2017,FALSE,INC,b40,1.40354,2017,N,N
SWE,2013-2018,FALSE,INC,m50,1.543469,2017,N,N
SWE,2013-2018,FALSE,INC,b40,1.057005,2021,N,N
SWE,2013-2018,FALSE,INC,premium,-.6244402,2017,N,N
SWE,2013-2018,FALSE,INC,tot,1.681442,2017,N,N
SWE,2013-2018,FALSE,INC,premium,-.6244392,2021,N,N
SWE,2013-2018,FALSE,INC,tot,1.681444,2021,N,N
SWE,2013-2018,FALSE,INC,b40,1.057002,2017,N,N
SWE,2013-2018,FALSE,INC,m50,1.543469,2021,N,N
SWE,2014-2019,FALSE,INC,b40,1.131635,2021,N,N
SWE,2014-2019,FALSE,INC,m50,1.521938,2017,N,N
SWE,2014-2019,FALSE,INC,premium,-.4701605,2017,N,N
SWE,2014-2019,FALSE,INC,tot,1.601799,2017,N,N
SWE,2014-2019,FALSE,INC,premium,-.4701627,2021,N,N
SWE,2014-2019,FALSE,INC,b40,1.131638,2017,N,N
SWE,2014-2019,FALSE,INC,m50,1.521938,2021,N,N
SWE,2014-2019,FALSE,INC,tot,1.601797,2021,N,N
SWE,2015-2020,FALSE,INC,m50,1.522393,2021,N,N
SWE,2015-2020,FALSE,INC,tot,1.297628,2021,N,N
SWE,2015-2020,FALSE,INC,b40,1.265401,2021,N,N
SWE,2015-2020,FALSE,INC,tot,1.297626,2017,N,N
SWE,2015-2020,FALSE,INC,m50,1.522395,2017,N,N
SWE,2015-2020,FALSE,INC,premium,-.032227,2021,N,N
SWE,2015-2020,FALSE,INC,b40,1.265391,2017,N,N
SWE,2015-2020,FALSE,INC,premium,-.0322347,2017,N,N
SWE,2016-2021,FALSE,INC,premium,-.3539801,2021,N,N
SWE,2016-2021,FALSE,INC,m50,1.088343,2017,N,N
SWE,2016-2021,FALSE,INC,m50,1.08834,2021,N,N
SWE,2016-2021,FALSE,INC,premium,-.3539905,2017,N,N
SWE,2016-2021,FALSE,INC,b40,.6392597,2021,N,N
SWE,2016-2021,FALSE,INC,b40,.6392442,2017,N,N
SWE,2016-2021,FALSE,INC,tot,.9932347,2017,N,N
SWE,2016-2021,FALSE,INC,tot,.9932398,2021,N,N
SWE,2017-2022,FALSE,INC,b40,-.0916241,2017,N,N
SWE,2017-2022,FALSE,INC,m50,.8254117,2017,N,N
SWE,2017-2022,FALSE,INC,tot,1.08339,2017,N,N
SWE,2017-2022,FALSE,INC,premium,-1.174978,2021,N,N
SWE,2017-2022,FALSE,INC,premium,-1.175014,2017,N,N
SWE,2017-2022,FALSE,INC,b40,-.0915796,2021,N,N
SWE,2017-2022,FALSE,INC,tot,1.083399,2021,N,N
SWE,2017-2022,FALSE,INC,m50,.8254142,2021,N,N
SWE,2018-2023,FALSE,INC,b40,.4047494,2021,N,N
SWE,2018-2023,FALSE,INC,tot,.19269,2017,N,N
SWE,2018-2023,FALSE,INC,m50,.5071638,2017,N,N
SWE,2018-2023,FALSE,INC,b40,.4047535,2017,N,N
SWE,2018-2023,FALSE,INC,tot,.1926902,2021,N,N
SWE,2018-2023,FALSE,INC,premium,.2120635,2017,N,N
SWE,2018-2023,FALSE,INC,m50,.5071606,2021,N,N
SWE,2018-2023,FALSE,INC,premium,.2120592,2021,N,N
SWZ,2009-2016,FALSE,CONS,m50,4.464788,2017,N,N
SWZ,2009-2016,FALSE,CONS,tot,6.136991,2017,N,N
SWZ,2009-2016,FALSE,CONS,b40,4.656187,2021,N,N
SWZ,2009-2016,FALSE,CONS,premium,-1.481697,2017,N,N
SWZ,2009-2016,FALSE,CONS,b40,4.655294,2017,N,N
SWZ,2009-2016,FALSE,CONS,m50,4.464788,2021,N,N
SWZ,2009-2016,FALSE,CONS,tot,6.137096,2021,N,N
SWZ,2009-2016,FALSE,CONS,premium,-1.480909,2021,N,N
SYC,2013-2018,FALSE,INC,premium,5.124115,2021,N,N
SYC,2013-2018,FALSE,INC,tot,-1.574685,2017,N,N
SYC,2013-2018,FALSE,INC,m50,4.050647,2021,N,N
SYC,2013-2018,FALSE,INC,premium,5.124184,2017,N,N
SYC,2013-2018,FALSE,INC,m50,4.050636,2017,N,N
SYC,2013-2018,FALSE,INC,b40,3.549499,2017,N,N
SYC,2013-2018,FALSE,INC,b40,3.549426,2021,N,N
SYC,2013-2018,FALSE,INC,tot,-1.574689,2021,N,N
TCD,2018-2022,FALSE,CONS,b40,.0096314,2017,N,N
TCD,2018-2022,FALSE,CONS,premium,-.5210224,2017,N,N
TCD,2018-2022,FALSE,CONS,m50,2.194326,2017,N,N
TCD,2018-2022,FALSE,CONS,b40,.0094162,2021,N,N
TCD,2018-2022,FALSE,CONS,tot,.5306538,2017,N,N
TCD,2018-2022,FALSE,CONS,premium,-.5212001,2021,N,N
TCD,2018-2022,FALSE,CONS,m50,2.194324,2021,N,N
TCD,2018-2022,FALSE,CONS,tot,.5306163,2021,N,N
TGO,2006-2011,FALSE,CONS,m50,.2679559,2017,N,N
TGO,2006-2011,FALSE,CONS,premium,-3.111096,2021,N,N
TGO,2006-2011,FALSE,CONS,b40,-2.162129,2021,N,N
TGO,2006-2011,FALSE,CONS,premium,-3.10954,2017,N,N
TGO,2006-2011,FALSE,CONS,b40,-2.160346,2017,N,N
TGO,2006-2011,FALSE,CONS,m50,.2679575,2021,N,N
TGO,2006-2011,FALSE,CONS,tot,.9491932,2017,N,N
TGO,2006-2011,FALSE,CONS,tot,.9489675,2021,N,N
TGO,2011-2015,FALSE,CONS,premium,1.956368,2021,N,N
TGO,2011-2015,FALSE,CONS,tot,.6250993,2017,N,N
TGO,2011-2015,FALSE,CONS,b40,2.580952,2021,N,N
TGO,2011-2015,FALSE,CONS,tot,.6245841,2021,N,N
TGO,2011-2015,FALSE,CONS,premium,1.959159,2017,N,N
TGO,2011-2015,FALSE,CONS,b40,2.584259,2017,N,N
TGO,2011-2015,FALSE,CONS,m50,2.136156,2021,N,N
TGO,2011-2015,FALSE,CONS,m50,2.13615,2017,N,N
TGO,2018-2021,FALSE,CONS,b40,1.518026,2021,N,N
TGO,2018-2021,FALSE,CONS,tot,-2.586439,2017,N,N
TGO,2018-2021,FALSE,CONS,premium,4.104472,2017,N,N
TGO,2018-2021,FALSE,CONS,premium,4.104461,2021,N,N
TGO,2018-2021,FALSE,CONS,m50,-.0400579,2021,N,N
TGO,2018-2021,FALSE,CONS,m50,-.0400497,2017,N,N
TGO,2018-2021,FALSE,CONS,tot,-2.586436,2021,N,N
TGO,2018-2021,FALSE,CONS,b40,1.518033,2017,N,N
THA,2006-2010,FALSE,CONS,m50,3.719717,2017,N,N
THA,2006-2010,FALSE,CONS,tot,2.960596,2021,N,N
THA,2006-2010,FALSE,CONS,m50,3.719723,2021,N,N
THA,2006-2010,FALSE,CONS,b40,4.804148,2021,N,N
THA,2006-2010,FALSE,CONS,premium,1.84356,2017,N,N
THA,2006-2010,FALSE,CONS,tot,2.960588,2017,N,N
THA,2006-2010,FALSE,CONS,b40,4.804148,2017,N,N
THA,2006-2010,FALSE,CONS,premium,1.843552,2021,N,N
THA,2008-2013,FALSE,CONS,tot,3.476618,2021,N,N
THA,2008-2012,FALSE,CONS,b40,4.782372,2021,N,N
THA,2008-2012,FALSE,CONS,premium,.8282874,2017,N,N
THA,2008-2013,FALSE,CONS,b40,4.89037,2017,N,N
THA,2008-2012,FALSE,CONS,tot,3.954077,2021,N,N
THA,2008-2012,FALSE,CONS,b40,4.782373,2017,N,N
THA,2008-2012,FALSE,CONS,tot,3.954086,2017,N,N
THA,2008-2012,FALSE,CONS,m50,4.444974,2021,N,N
THA,2008-2013,FALSE,CONS,premium,1.413749,2017,N,N
THA,2008-2013,FALSE,CONS,b40,4.890368,2021,N,N
THA,2008-2012,FALSE,CONS,m50,4.444965,2017,N,N
THA,2008-2013,FALSE,CONS,premium,1.41375,2021,N,N
THA,2008-2013,FALSE,CONS,m50,4.152152,2021,N,N
THA,2008-2013,FALSE,CONS,tot,3.476622,2017,N,N
THA,2008-2013,FALSE,CONS,m50,4.152146,2017,N,N
THA,2008-2012,FALSE,CONS,premium,.8282945,2021,N,N
THA,2009-2013,FALSE,CONS,premium,1.319611,2021,N,N
THA,2009-2013,FALSE,CONS,m50,3.884693,2017,N,N
THA,2009-2013,FALSE,CONS,tot,3.489114,2017,N,N
THA,2009-2013,FALSE,CONS,b40,4.808732,2017,N,N
THA,2009-2013,FALSE,CONS,b40,4.808734,2021,N,N
THA,2009-2013,FALSE,CONS,tot,3.489124,2021,N,N
THA,2009-2013,FALSE,CONS,m50,3.884691,2021,N,N
THA,2009-2013,FALSE,CONS,premium,1.319618,2017,N,N
THA,2014-2017,FALSE,CONS,m50,2.431834,2021,N,N
THA,2014-2019,FALSE,CONS,tot,.9828024,2017,N,N
THA,2014-2017,FALSE,CONS,m50,2.43184,2017,N,N
THA,2014-2018,FALSE,CONS,m50,1.404018,2021,N,N
THA,2014-2018,FALSE,CONS,premium,.2966269,2017,N,N
THA,2014-2018,FALSE,CONS,m50,1.404018,2017,N,N
THA,2014-2017,FALSE,CONS,premium,.5200795,2021,N,N
THA,2014-2018,FALSE,CONS,tot,1.148974,2021,N,N
THA,2014-2017,FALSE,CONS,tot,1.971139,2021,N,N
THA,2014-2019,FALSE,CONS,premium,1.167883,2021,N,N
THA,2014-2018,FALSE,CONS,b40,1.445599,2017,N,N
THA,2014-2019,FALSE,CONS,m50,1.535903,2017,N,N
THA,2014-2017,FALSE,CONS,tot,1.971163,2017,N,N
THA,2014-2019,FALSE,CONS,premium,1.167876,2017,N,N
THA,2014-2018,FALSE,CONS,premium,.2966244,2021,N,N
THA,2014-2019,FALSE,CONS,b40,2.150679,2017,N,N
THA,2014-2017,FALSE,CONS,b40,2.491221,2017,N,N
THA,2014-2019,FALSE,CONS,m50,1.535907,2021,N,N
THA,2014-2018,FALSE,CONS,b40,1.445599,2021,N,N
THA,2014-2019,FALSE,CONS,b40,2.150679,2021,N,N
THA,2014-2017,FALSE,CONS,premium,.5200582,2017,N,N
THA,2014-2017,FALSE,CONS,b40,2.491219,2021,N,N
THA,2014-2019,FALSE,CONS,tot,.9827957,2021,N,N
THA,2014-2018,FALSE,CONS,tot,1.148973,2017,N,N
THA,2015-2019,FALSE,CONS,b40,.6647382,2021,N,N
THA,2015-2019,FALSE,CONS,premium,.5835396,2017,N,N
THA,2015-2019,FALSE,CONS,m50,.4016258,2017,N,N
THA,2015-2019,FALSE,CONS,m50,.4016122,2021,N,N
THA,2015-2019,FALSE,CONS,b40,.6647347,2017,N,N
THA,2015-2019,FALSE,CONS,premium,.5835528,2021,N,N
THA,2015-2019,FALSE,CONS,tot,.0811854,2021,N,N
THA,2015-2019,FALSE,CONS,tot,.0811951,2017,N,N
THA,2016-2021,FALSE,CONS,b40,1.521196,2017,N,N
THA,2016-2021,FALSE,CONS,premium,.7461827,2017,N,N
THA,2016-2021,FALSE,CONS,tot,.7750135,2017,N,N
THA,2016-2021,FALSE,CONS,b40,1.521197,2021,N,N
THA,2016-2021,FALSE,CONS,m50,1.207227,2017,N,N
THA,2016-2021,FALSE,CONS,tot,.7750128,2021,N,N
THA,2016-2021,FALSE,CONS,premium,.7461842,2021,N,N
THA,2016-2021,FALSE,CONS,m50,1.207226,2021,N,N
THA,2017-2021,FALSE,CONS,b40,1.494674,2021,N,N
THA,2017-2021,FALSE,CONS,tot,.5521773,2021,N,N
THA,2017-2021,FALSE,CONS,premium,.9425009,2017,N,N
THA,2017-2021,FALSE,CONS,m50,.8693396,2017,N,N
THA,2017-2021,FALSE,CONS,b40,1.494671,2017,N,N
THA,2017-2021,FALSE,CONS,tot,.5521705,2017,N,N
THA,2017-2021,FALSE,CONS,premium,.9424966,2021,N,N
THA,2017-2021,FALSE,CONS,m50,.8693342,2021,N,N
THA,2018-2023,FALSE,CONS,tot,1.913406,2021,N,N
THA,2018-2023,FALSE,CONS,m50,2.804087,2017,N,N
THA,2018-2023,FALSE,CONS,tot,1.913415,2017,N,N
THA,2018-2023,FALSE,CONS,b40,3.485603,2021,N,N
THA,2018-2023,FALSE,CONS,premium,1.572178,2017,N,N
THA,2018-2023,FALSE,CONS,b40,3.485594,2017,N,N
THA,2018-2023,FALSE,CONS,premium,1.572197,2021,N,N
THA,2018-2023,FALSE,CONS,m50,2.804092,2021,N,N
THA,2019-2024,FALSE,CONS,b40,1.742159,2017,N,N
THA,2019-2024,FALSE,CONS,premium,.745828,2021,N,N
THA,2019-2024,FALSE,CONS,m50,1.579359,2017,N,N
THA,2019-2024,FALSE,CONS,b40,1.742159,2021,N,N
THA,2019-2024,FALSE,CONS,m50,1.579359,2021,N,N
THA,2019-2024,FALSE,CONS,tot,.9963201,2017,N,N
THA,2019-2024,FALSE,CONS,tot,.996331,2021,N,N
THA,2019-2024,FALSE,CONS,premium,.7458392,2017,N,N
TJK,2009-2015,FALSE,CONS,tot,2.665743,2017,N,N
TJK,2009-2015,FALSE,CONS,b40,1.319969,2017,N,N
TJK,2009-2015,FALSE,CONS,premium,-1.345774,2017,N,N
TJK,2009-2015,FALSE,CONS,tot,2.665745,2021,N,N
TJK,2009-2015,FALSE,CONS,m50,2.09668,2017,N,N
TJK,2009-2015,FALSE,CONS,premium,-1.345739,2021,N,N
TJK,2009-2015,FALSE,CONS,b40,1.320006,2021,N,N
TJK,2009-2015,FALSE,CONS,m50,2.096676,2021,N,N
TON,2009-2015,FALSE,CONS,b40,-1.817516,2017,N,N
TON,2009-2015,FALSE,CONS,b40,-1.817515,2021,N,N
TON,2009-2015,FALSE,CONS,tot,-3.701751,2021,N,N
TON,2009-2015,FALSE,CONS,tot,-3.701753,2017,N,N
TON,2009-2015,FALSE,CONS,m50,-2.64265,2017,N,N
TON,2009-2015,FALSE,CONS,premium,1.884236,2021,N,N
TON,2009-2015,FALSE,CONS,premium,1.884236,2017,N,N
TON,2009-2015,FALSE,CONS,m50,-2.642649,2021,N,N
TUN,2005-2010,FALSE,CONS,premium,-.4882298,2017,N,N
TUN,2005-2010,FALSE,CONS,m50,4.900322,2021,N,N
TUN,2005-2010,FALSE,CONS,tot,5.108967,2021,N,N
TUN,2005-2010,FALSE,CONS,b40,4.620743,2021,N,N
TUN,2005-2010,FALSE,CONS,tot,5.108969,2017,N,N
TUN,2005-2010,FALSE,CONS,premium,-.488224,2021,N,N
TUN,2005-2010,FALSE,CONS,b40,4.620739,2017,N,N
TUN,2005-2010,FALSE,CONS,m50,4.900325,2017,N,N
TUN,2010-2015,FALSE,CONS,premium,3.24731,2017,N,N
TUN,2010-2015,FALSE,CONS,tot,1.398964,2017,N,N
TUN,2010-2015,FALSE,CONS,tot,1.398963,2021,N,N
TUN,2010-2015,FALSE,CONS,b40,4.646274,2017,N,N
TUN,2010-2015,FALSE,CONS,m50,2.830233,2017,N,N
TUN,2010-2015,FALSE,CONS,premium,3.24731,2021,N,N
TUN,2010-2015,FALSE,CONS,b40,4.646273,2021,N,N
TUN,2010-2015,FALSE,CONS,m50,2.830236,2021,N,N
TUN,2015-2021,FALSE,CONS,tot,1.026229,2021,N,N
TUN,2015-2021,FALSE,CONS,m50,.9167954,2017,N,N
TUN,2015-2021,FALSE,CONS,tot,1.026224,2017,N,N
TUN,2015-2021,FALSE,CONS,b40,.874514,2017,N,N
TUN,2015-2021,FALSE,CONS,b40,.8745135,2021,N,N
TUN,2015-2021,FALSE,CONS,m50,.9167974,2021,N,N
TUN,2015-2021,FALSE,CONS,premium,-.1517096,2017,N,N
TUN,2015-2021,FALSE,CONS,premium,-.151715,2021,N,N
TUR,2006-2011,FALSE,CONS,b40,5.405273,2017,N,N
TUR,2006-2011,FALSE,CONS,m50,4.44864,2017,N,N
TUR,2006-2011,FALSE,CONS,b40,5.405274,2021,N,N
TUR,2006-2011,FALSE,CONS,tot,5.127629,2017,N,N
TUR,2006-2011,FALSE,CONS,tot,5.127615,2021,N,N
TUR,2006-2011,FALSE,CONS,premium,.2776446,2017,N,N
TUR,2006-2011,FALSE,CONS,premium,.2776589,2021,N,N
TUR,2006-2011,FALSE,CONS,m50,4.448638,2021,N,N
TUR,2007-2012,FALSE,CONS,b40,4.328762,2017,N,N
TUR,2007-2012,FALSE,CONS,tot,4.810523,2021,N,N
TUR,2007-2012,FALSE,CONS,m50,3.625511,2017,N,N
TUR,2007-2012,FALSE,CONS,tot,4.81052,2017,N,N
TUR,2007-2012,FALSE,CONS,b40,4.328762,2021,N,N
TUR,2007-2012,FALSE,CONS,m50,3.625502,2021,N,N
TUR,2007-2012,FALSE,CONS,premium,-.4817576,2017,N,N
TUR,2007-2012,FALSE,CONS,premium,-.4817615,2021,N,N
TUR,2008-2013,FALSE,CONS,premium,-.3526185,2017,N,N
TUR,2008-2013,FALSE,CONS,m50,2.554121,2017,N,N
TUR,2008-2013,FALSE,CONS,tot,3.536003,2017,N,N
TUR,2008-2013,FALSE,CONS,b40,3.183383,2021,N,N
TUR,2008-2013,FALSE,CONS,premium,-.3526249,2021,N,N
TUR,2008-2013,FALSE,CONS,m50,2.554106,2021,N,N
TUR,2008-2013,FALSE,CONS,b40,3.183385,2017,N,N
TUR,2008-2013,FALSE,CONS,tot,3.536008,2021,N,N
TUR,2009-2014,FALSE,CONS,b40,3.78838,2017,N,N
TUR,2009-2014,FALSE,CONS,m50,3.267114,2017,N,N
TUR,2009-2014,FALSE,CONS,premium,-.8716295,2021,N,N
TUR,2009-2014,FALSE,CONS,premium,-.8716385,2017,N,N
TUR,2009-2014,FALSE,CONS,tot,4.66001,2021,N,N
TUR,2009-2014,FALSE,CONS,b40,3.788381,2021,N,N
TUR,2009-2014,FALSE,CONS,tot,4.660019,2017,N,N
TUR,2009-2014,FALSE,CONS,m50,3.267117,2021,N,N
TUR,2011-2016,FALSE,CONS,b40,2.525958,2021,N,N
TUR,2011-2016,FALSE,CONS,m50,2.668578,2021,N,N
TUR,2011-2016,FALSE,CONS,premium,-.943538,2017,N,N
TUR,2011-2016,FALSE,CONS,m50,2.668568,2017,N,N
TUR,2011-2016,FALSE,CONS,b40,2.525958,2017,N,N
TUR,2011-2016,FALSE,CONS,premium,-.9435475,2021,N,N
TUR,2011-2016,FALSE,CONS,tot,3.469496,2017,N,N
TUR,2011-2016,FALSE,CONS,tot,3.469505,2021,N,N
TUR,2013-2018,FALSE,CONS,b40,2.143171,2017,N,N
TUR,2013-2018,FALSE,CONS,premium,-.529994,2017,N,N
TUR,2013-2018,FALSE,CONS,m50,1.78521,2017,N,N
TUR,2013-2018,FALSE,CONS,b40,2.143171,2021,N,N
TUR,2013-2018,FALSE,CONS,tot,2.673165,2017,N,N
TUR,2013-2018,FALSE,CONS,premium,-.5299959,2021,N,N
TUR,2013-2018,FALSE,CONS,tot,2.673167,2021,N,N
TUR,2013-2018,FALSE,CONS,m50,1.785223,2021,N,N
TUR,2014-2019,FALSE,CONS,tot,1.473202,2017,N,N
TUR,2014-2019,FALSE,CONS,m50,1.437854,2021,N,N
TUR,2014-2019,FALSE,CONS,premium,-.6244033,2021,N,N
TUR,2014-2019,FALSE,CONS,m50,1.437862,2017,N,N
TUR,2014-2019,FALSE,CONS,b40,.8488095,2017,N,N
TUR,2014-2019,FALSE,CONS,premium,-.6243926,2017,N,N
TUR,2014-2019,FALSE,CONS,b40,.8488083,2021,N,N
TUR,2014-2019,FALSE,CONS,tot,1.473212,2021,N,N
TUR,2017-2022,FALSE,INC,b40,3.77929,2021,N,N
TUR,2017-2022,FALSE,INC,premium,-.3097367,2021,N,N
TUR,2017-2022,FALSE,INC,m50,3.363574,2021,N,N
TUR,2017-2021,FALSE,INC,m50,3.207783,2021,N,N
TUR,2017-2021,FALSE,INC,tot,3.487909,2017,N,N
TUR,2017-2021,FALSE,INC,m50,3.207785,2017,N,N
TUR,2017-2022,FALSE,INC,tot,4.089026,2017,N,N
TUR,2017-2022,FALSE,INC,premium,-.3097401,2017,N,N
TUR,2017-2021,FALSE,INC,premium,-.5916572,2021,N,N
TUR,2017-2021,FALSE,INC,premium,-.5916507,2017,N,N
TUR,2017-2021,FALSE,INC,b40,2.896245,2021,N,N
TUR,2017-2022,FALSE,INC,m50,3.363564,2017,N,N
TUR,2017-2022,FALSE,INC,b40,3.779286,2017,N,N
TUR,2017-2021,FALSE,INC,b40,2.896259,2017,N,N
TUR,2017-2022,FALSE,INC,tot,4.089026,2021,N,N
TUR,2017-2021,FALSE,INC,tot,3.487903,2021,N,N
TUR,2018-2023,FALSE,INC,tot,10.31574,2021,N,N
TUR,2018-2023,FALSE,INC,premium,-.282999,2017,N,N
TUR,2018-2023,FALSE,INC,premium,-.2830257,2021,N,N
TUR,2018-2023,FALSE,INC,tot,10.31575,2017,N,N
TUR,2018-2023,FALSE,INC,m50,9.579956,2021,N,N
TUR,2018-2023,FALSE,INC,m50,9.579962,2017,N,N
TUR,2018-2023,FALSE,INC,b40,10.03272,2021,N,N
TUR,2018-2023,FALSE,INC,b40,10.03275,2017,N,N
TWN,2013-2016,FALSE,INC,b40,3.063593,2017,N,N
TWN,2013-2016,FALSE,INC,premium,.8598378,2021,N,N
TWN,2013-2016,FALSE,INC,tot,2.203741,2017,N,N
TWN,2013-2016,FALSE,INC,premium,.8598516,2017,N,N
TWN,2013-2016,FALSE,INC,m50,2.476825,2021,N,N
TWN,2013-2016,FALSE,INC,m50,2.476819,2017,N,N
TWN,2013-2016,FALSE,INC,tot,2.203743,2021,N,N
TWN,2013-2016,FALSE,INC,b40,3.063581,2021,N,N
TWN,2016-2021,FALSE,INC,m50,2.032196,2021,N,N
TWN,2016-2021,FALSE,INC,tot,2.049335,2017,N,N
TWN,2016-2021,FALSE,INC,b40,2.116759,2021,N,N
TWN,2016-2021,FALSE,INC,premium,.0674267,2017,N,N
TWN,2016-2021,FALSE,INC,premium,.0674236,2021,N,N
TWN,2016-2021,FALSE,INC,m50,2.032198,2017,N,N
TWN,2016-2021,FALSE,INC,b40,2.116761,2017,N,N
TWN,2016-2021,FALSE,INC,tot,2.049335,2021,N,N
TZA,2007-2011,FALSE,CONS,premium,1.976711,2021,N,N
TZA,2007-2011,FALSE,CONS,b40,5.344141,2017,N,N
TZA,2007-2011,FALSE,CONS,m50,3.78838,2017,N,N
TZA,2007-2011,FALSE,CONS,tot,3.368142,2021,N,N
TZA,2007-2011,FALSE,CONS,premium,1.976122,2017,N,N
TZA,2007-2011,FALSE,CONS,m50,3.788385,2021,N,N
TZA,2007-2011,FALSE,CONS,tot,3.368019,2017,N,N
TZA,2007-2011,FALSE,CONS,b40,5.344853,2021,N,N
TZA,2011-2018,FALSE,CONS,tot,.9197061,2017,N,N
TZA,2011-2018,FALSE,CONS,b40,-.1508713,2021,N,N
TZA,2011-2018,FALSE,CONS,b40,-.1508745,2017,N,N
TZA,2011-2018,FALSE,CONS,premium,-1.070575,2021,N,N
TZA,2011-2018,FALSE,CONS,tot,.919704,2021,N,N
TZA,2011-2018,FALSE,CONS,m50,.1096647,2021,N,N
TZA,2011-2018,FALSE,CONS,premium,-1.070581,2017,N,N
TZA,2011-2018,FALSE,CONS,m50,.1096644,2017,N,N
UGA,2005-2012,FALSE,CONS,m50,4.727406,2021,N,N
UGA,2005-2012,FALSE,CONS,premium,.7743363,2017,N,N
UGA,2005-2012,FALSE,CONS,b40,4.92904,2017,N,N
UGA,2005-2012,FALSE,CONS,tot,4.154704,2017,N,N
UGA,2005-2012,FALSE,CONS,m50,4.727401,2017,N,N
UGA,2005-2012,FALSE,CONS,premium,.7743611,2021,N,N
